,Station Number,Station Name,latitude,longitude,Elevation,#id,lat,lon,date,mslp,tend,ctend,QNH,dd,ff,t,td,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,rr1,rr3,rr6,rr12,rr24,tmin10,rayg01,tn12,tx12,tn24,tx24,n1,n1type,n1h,n2,n2type,n2h,n3,n3type,n3h,n4,n4type,n4h,htsnow,frsnow,rr_per,tmer,Unnamed: 49
82,97380,Sabu / Tardamu (Indonesia),-10.49,121.84,26,97380,-10.49,121.84,20191119060000,1008.3,-0.18,7.0,1008.0,340.0,3.1,32.6,24.5,14000.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
83,97406,Galela / Gamarmalamu (Indonesia),1.83,127.78,8,97406,1.83,127.78,20191119060000,1006.5,-0.2,7.0,1006.0,260.0,2.1,34.1,23.5,10000.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
84,97430,Ternate / Babullah (Indonesia),0.82,127.38,23,97430,0.82,127.38,20191119060000,1008.2,-0.24,7.0,1008.0,110.0,4.1,30.6,24.4,9000.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
85,97460,Labuha/Oesman Sadik (Indonesia),-0.64,127.49,3,97460,-0.64,127.49,20191119060000,1007.1,-0.17,7.0,1007.0,260.0,3.1,32.6,23.7,9000.0,2.0,1.0,1.0,5.0,3.0,4.0,8.0,7.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
86,97502,Deo Sorong (Indonesia),-0.89,131.28,3,97502,-0.89,131.28,20191119060000,1006.6,-0.12,7.0,1006.0,260.0,3.6,29.7,25.3,7000.0,15.0,2.0,2.0,6.0,4.0,4.0,3.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
87,97530,Manokwari / Rendani (Indonesia),-0.89,134.05,3,97530,-0.89,134.05,20191119060000,1006.1,-0.16,6.0,1006.0,220.0,3.6,29.7,26.7,7000.0,29.0,9.0,6.0,7.0,5.0,4.0,3.0,4.0,1.0,,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
88,97560,Biak / Mokmer (Indonesia),-1.18,136.1,11,97560,-1.18,136.1,20191119060000,1006.2,-0.14,7.0,1006.0,260.0,3.6,30.1,25.4,10000.0,2.0,1.0,1.0,6.0,4.0,4.0,9.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
89,97570,Serui / Yendosa (Indonesia),-1.87,136.24,3,97570,-1.87,136.24,20191119060000,1005.1,0.16,1.0,1005.0,140.0,2.6,31.4,24.2,10000.0,2.0,1.0,1.0,7.0,3.0,4.0,8.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
90,97580,Sarmi (Indonesia),-1.87,138.75,3,97580,-1.87,138.75,20191119060000,1006.9,-0.2,8.0,1006.0,230.0,2.1,26.0,26.0,10000.0,2.0,9.0,6.0,6.0,4.0,4.0,9.0,4.0,4.0,,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
91,97600,Sanana (Indonesia),-2.09,125.96,2,97600,-2.09,125.96,20191119060000,1007.1,-0.19,6.0,1007.0,140.0,1.0,33.8,24.4,10000.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
92,97630,Fak-Fak / Torea (Indonesia),-2.91,132.26,130,97630,-2.91,132.26,20191119060000,1008.6,-0.16,6.0,1008.0,210.0,2.6,29.8,24.5,12000.0,2.0,1.0,1.0,3.0,1.0,4.0,8.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
93,97682,Nabire (Indonesia),-3.36,135.49,3,97682,-3.36,135.49,20191119060000,1004.9,-0.2,6.0,1004.0,360.0,3.6,33.2,25.2,10000.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
94,97690,Jayapura / Sentani (Indonesia),-2.57,140.51,99,97690,-2.57,140.51,20191119060000,1005.5,-0.15,5.0,1005.0,270.0,3.6,29.8,23.2,10000.0,15.0,9.0,2.0,7.0,4.0,4.0,3.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
95,97698,Jayapura (Indonesia),-2.36,140.71,3,97698,-2.36,140.71,20191119060000,1005.9,-0.2,6.0,1005.0,200.0,1.5,30.6,26.1,9000.0,15.0,2.0,2.0,7.0,3.0,4.0,9.0,7.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
96,97700,Namlea (Indonesia),-3.23,127.09,20,97700,-3.23,127.09,20191119060000,1005.5,-0.21,7.0,1005.0,110.0,5.1,32.6,25.0,10000.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
97,97722,Amahai (Indonesia),-3.34,128.92,10,97722,-3.34,128.92,20191119060000,1007.2,-0.19,6.0,1007.0,170.0,2.6,30.8,26.3,13000.0,2.0,1.0,1.0,5.0,4.0,4.0,8.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
98,97724,Ambon / Pattimura (Indonesia),-3.7,128.08,12,97724,-3.7,128.08,20191119060000,1007.2,-0.19,7.0,1007.0,190.0,3.6,31.0,24.4,10000.0,2.0,1.0,1.0,5.0,4.0,4.0,8.0,7.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
99,97748,Geser (Indonesia),-3.79,130.83,3,97748,-3.79,130.83,20191119060000,,-0.15,7.0,,160.0,4.1,30.8,24.6,10000.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
100,97760,Kaimana / Utarom (Indonesia),-3.64,133.69,3,97760,-3.64,133.69,20191119060000,1006.6,-0.18,7.0,1006.0,180.0,3.1,31.1,25.2,10000.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
101,97780,Enarotali (Indonesia),-3.92,136.37,1770,97780,-3.92,136.37,20191119060000,1005.6,-0.2,7.0,1005.0,40.0,2.1,25.8,15.3,9000.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
102,97790,Neira (Indonesia),-4.52,129.9,4,97790,-4.52,129.9,20191119060000,1007.4,-0.17,7.0,1007.0,340.0,1.0,30.4,24.5,12000.0,2.0,1.0,1.0,5.0,5.0,5.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
103,97796,Timika (Indonesia),-4.52,136.88,3,97796,-4.52,136.88,20191119060000,1006.6,-0.2,6.0,1006.0,130.0,3.6,31.3,24.5,8000.0,2.0,1.0,1.0,5.0,4.0,4.0,1.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
104,97876,Tanah Merah / Tanah Merah (Indonesia),-6.09,140.3,16,97876,-6.09,140.3,20191119060000,1005.5,-0.22,6.0,1005.0,240.0,2.1,34.1,23.8,8000.0,2.0,1.0,1.0,6.0,6.0,3.0,8.0,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
105,97900,Saumlaki (Indonesia),-7.98,131.3,24,97900,-7.98,131.3,20191119060000,1007.1,-0.2,6.0,1007.0,110.0,4.6,32.1,23.9,15000.0,2.0,1.0,1.0,3.0,3.0,5.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
106,97980,Merauke / Mopah (Indonesia),-8.51,140.41,3,97980,-8.51,140.41,20191119060000,1005.7,-0.18,7.0,1005.0,120.0,4.1,30.3,23.8,10000.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
