,Station Number,Station Name,latitude,longitude,Elevation,#id,lat,lon,date,mslp,tend,ctend,QNH,dd,ff,t,td,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,rr1,rr3,rr6,rr12,rr24,tmin10,rayg01,tn12,tx12,tn24,tx24,n1,n1type,n1h,n2,n2type,n2h,n3,n3type,n3h,n4,n4type,n4h,htsnow,frsnow,rr_per,tmer,Unnamed: 49
87,97460,Labuha/Oesman Sadik (Indonesia),-0.64,127.49,3,97460,-0.64,127.49,20191119090000,1007.0,0.08,3.0,1007.0,,0.0,30.6,24.7,9000.0,2.0,1.0,1.0,5.0,3.0,4.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,97502,Deo Sorong (Indonesia),-0.89,131.28,3,97502,-0.89,131.28,20191119090000,1007.5,0.09,2.0,1007.0,250.0,1.5,28.5,24.2,8000.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,97530,Manokwari / Rendani (Indonesia),-0.89,134.05,3,97530,-0.89,134.05,20191119090000,1007.6,0.15,3.0,1007.0,250.0,3.1,27.1,24.0,9000.0,2.0,1.0,1.0,7.0,3.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,97560,Biak / Mokmer (Indonesia),-1.18,136.1,11,97560,-1.18,136.1,20191119090000,1007.8,0.16,2.0,1007.0,10.0,1.5,28.0,25.4,10000.0,2.0,1.0,1.0,6.0,3.0,4.0,8.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,97570,Serui / Yendosa (Indonesia),-1.87,136.24,3,97570,-1.87,136.24,20191119090000,1006.5,0.14,3.0,1006.0,,0.0,31.2,26.7,10000.0,2.0,1.0,1.0,7.0,2.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,97580,Sarmi (Indonesia),-1.87,138.75,3,97580,-1.87,138.75,20191119090000,1008.2,0.13,2.0,1008.0,,0.0,28.0,25.8,10000.0,2.0,1.0,1.0,5.0,5.0,4.0,9.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,97600,Sanana (Indonesia),-2.09,125.96,2,97600,-2.09,125.96,20191119090000,1007.8,0.07,2.0,1007.0,170.0,1.5,32.0,24.9,9000.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,97630,Fak-Fak / Torea (Indonesia),-2.91,132.26,130,97630,-2.91,132.26,20191119090000,1010.2,0.16,3.0,1010.0,,0.0,28.5,23.9,10000.0,2.0,1.0,1.0,5.0,3.0,4.0,9.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,97682,Nabire (Indonesia),-3.36,135.49,3,97682,-3.36,135.49,20191119090000,1007.3,0.24,3.0,1007.0,340.0,2.1,30.2,24.7,5000.0,2.0,1.0,1.0,6.0,3.0,4.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,97690,Jayapura / Sentani (Indonesia),-2.57,140.51,99,97690,-2.57,140.51,20191119090000,1007.0,0.15,2.0,1007.0,,0.0,27.6,24.0,10000.0,2.0,9.0,2.0,7.0,2.0,4.0,2.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97698,Jayapura (Indonesia),-2.36,140.71,3,97698,-2.36,140.71,20191119090000,1007.6,0.17,3.0,1007.0,,0.0,28.8,25.9,7000.0,15.0,2.0,2.0,7.0,3.0,4.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,97700,Namlea (Indonesia),-3.23,127.09,20,97700,-3.23,127.09,20191119090000,1006.1,0.06,2.0,1006.0,110.0,4.1,29.4,24.5,10000.0,2.0,1.0,1.0,6.0,2.0,4.0,2.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,97722,Amahai (Indonesia),-3.34,128.92,10,97722,-3.34,128.92,20191119090000,1008.3,0.11,3.0,1008.0,,0.0,29.2,26.3,12000.0,2.0,1.0,1.0,7.0,4.0,4.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,97724,Ambon / Pattimura (Indonesia),-3.7,128.08,12,97724,-3.7,128.08,20191119090000,1008.1,0.09,2.0,1008.0,180.0,2.6,29.6,24.4,10000.0,2.0,1.0,1.0,4.0,3.0,4.0,8.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,97748,Geser (Indonesia),-3.79,130.83,3,97748,-3.79,130.83,20191119090000,1008.1,0.04,3.0,1008.0,180.0,4.1,29.8,24.8,8000.0,5.0,1.0,0.0,4.0,2.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,97760,Kaimana / Utarom (Indonesia),-3.64,133.69,3,97760,-3.64,133.69,20191119090000,1007.8,0.12,2.0,1007.0,140.0,1.5,28.9,24.7,8000.0,2.0,1.0,1.0,5.0,3.0,4.0,8.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,97780,Enarotali (Indonesia),-3.92,136.37,1770,97780,-3.92,136.37,20191119090000,1008.4,0.28,2.0,1008.0,,0.0,23.0,15.2,9000.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,97790,Neira (Indonesia),-4.52,129.9,4,97790,-4.52,129.9,20191119090000,1008.3,0.09,2.0,1008.0,220.0,2.1,29.8,22.9,12000.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,97796,Timika (Indonesia),-4.52,136.88,3,97796,-4.52,136.88,20191119090000,1008.6,0.2,1.0,1008.0,180.0,2.6,29.1,23.4,8000.0,2.0,1.0,1.0,6.0,4.0,4.0,9.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,97810,Tual / Dumatubun (Indonesia),-5.66,132.73,12,97810,-5.66,132.73,20191119090000,1007.9,0.12,1.0,1007.0,140.0,2.6,29.8,25.2,10000.0,2.0,1.0,1.0,7.0,1.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,97876,Tanah Merah / Tanah Merah (Indonesia),-6.09,140.3,16,97876,-6.09,140.3,20191119090000,1007.3,0.18,3.0,1007.0,,0.0,30.3,25.4,8000.0,2.0,1.0,1.0,4.0,2.0,3.0,9.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,97900,Saumlaki (Indonesia),-7.98,131.3,24,97900,-7.98,131.3,20191119090000,1008.3,0.12,2.0,1008.0,100.0,2.6,29.1,24.2,15000.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,97980,Merauke / Mopah (Indonesia),-8.51,140.41,3,97980,-8.51,140.41,20191119090000,1007.5,0.18,3.0,1007.0,120.0,4.1,28.6,23.5,10000.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
